語句,読み,意味,語源等解説,関連語,関連分野,難易度
in exchange for,イン イクスチェ́インジ フォ́ー,〜と引き換えに,in(〜において)、exchange(交換)、for(〜のために)の組み合わせ。取引として与えるという意味。,"in return for(インリタ́ーンフォア): 〜の見返りに, as payment for(ア́ズペイメントフォア): 〜の支払いとして",人・社会,中級
in favor of,イン フェ́イヴァー オヴ,〜に賛成して,in(〜において)、favor(好意)、of(〜の)の組み合わせ。支持するという意味。,"supporting(サポ́ーティング): 支持して, in support of(インサポ́ートオヴ): 〜を支持して",人・社会,中級
in general,イン ジェ́ネラル,一般的に,in(〜において)とgeneral(一般的な)の組み合わせ。通常はという意味。,"generally(ジェ́ネラリ): 一般に, usually(ユ́ージュアリ): 普通は",言語基本,中級
in lieu of,イン リュ́ー オヴ,〜の代わりに,in(〜において)、lieu(代わり)、of(〜の)の組み合わせ。代替としてという意味。,"instead of(インステッドオヴ): 〜の代わりに, in place of(インプレイスオヴ): 〜に代えて",言語基本,中級
in light of,イン ラ́イト オヴ,〜に照らして,in(〜において)、light(光)、of(〜の)の組み合わせ。情報を基にしてという意味。,"considering(コンスィダリング): 考慮して, in view of(インヴューオヴ): 鑑みて",言語基本,中級
in need of,イン ニ́ード オヴ,〜を必要として,in(〜において)、need(必要)、of(〜の)の組み合わせ。何かが足りないという意味。,"requiring(リクワ́イアリング): 必要としている, lacking(ラ́ッキング): 欠けている",日常生活,中級
in order,イン オ́ーダー,整然として,in(〜において)とorder(順序)の組み合わせ。きちんと並んでいるという意味。,"neat(ニ́ート): きちんとした, organized(オ́ーガナイズド): 整理された",日常生活,中級
in particular,イン パティ́キュラー,特に,in(〜において)とparticular(特定の)の組み合わせ。とりわけという意味。,"especially(イスペ́シャリ): 特に, specifically(スペシ́フィカリ): 具体的に",言語基本,中級
in person,イン パ́ースン,直接・本人が,in(〜において)とperson(人)の組み合わせ。自分で会ってという意味。,"personally(パ́ースナリ): 個人的に, face to face(フェ́イストゥフェ́イス): 対面で",人・社会,中級
in place of,イン プレ́イス オヴ,〜の代わりに,in(〜に)、place(場所)、of(〜の)の組み合わせ。代替として使うという意味。,"instead of(インステ́ッドオヴ): 〜の代わりに, as a substitute for(ア́ズアサブスティテュートフォア): 〜の代用として",言語基本,中級
in private,イン プラ́イヴィト,内密に,in(〜において)とprivate(私的な)の組み合わせ。秘密にという意味。,"secretly(シ́ークリトリ): 秘密に, confidentially(コンフィデ́ンシャリ): 内緒で",人・社会,中級
in public,イン パ́ブリック,公然と,in(〜において)とpublic(公の)の組み合わせ。人前でという意味。,"openly(オ́ウプンリ): 公然と, publicly(パ́ブリクリ): 公に",人・社会,中級
in relation to,イン リレ́イション トゥ,〜との関連で,in(〜において)、relation(関係)、to(〜に)の組み合わせ。関連性を示すという意味。,"concerning(コンサ́ーニング): 〜について, with respect to(ウィズリスペクトトゥ): 〜に関して",言語基本,中級
in return,イン リタ́ーン,お返しに,in(〜において)とreturn(返却)の組み合わせ。見返りにという意味。,"in exchange(インイクスチェ́インジ): 交換に, as compensation(ア́ズコンペンセ́イション): 報酬として",人・社会,中級
in search of,イン サ́ーチ オヴ,〜を探して,in(〜において)、search(探索)、of(〜の)の組み合わせ。何かを求めてという意味。,"looking for(ル́ッキングフォア): 探している, seeking(スィ́ーキング): 求めている",日常生活,中級
in short,イン ショ́ート,要するに,in(〜において)とshort(短い)の組み合わせ。簡潔に述べるという意味。,"in brief(インブリ́ーフ): 手短に, briefly(ブリ́ーフリ): 簡単に",言語基本,中級
in terms of,イン タ́ームズ オヴ,〜の観点から,in(〜において)、terms(用語)、of(〜の)の組み合わせ。特定の視点からという意味。,"with regard to(ウィズリガ́ードトゥ): 〜に関して, concerning(コンサ́ーニング): 〜について",言語基本,中級
in the absence of,イン ザ ア́ブセンス オヴ,〜がないので,in(〜において)、the absence(不在)、of(〜の)の組み合わせ。存在しないためという意味。,"without(ウィザ́ウト): 〜なしで, lacking(ラッキング): 欠けている",言語基本,中級
in the course of,イン ザ コ́ース オヴ,〜の間に・〜の過程で,in(〜において)、the course(経過)、of(〜の)の組み合わせ。進行中にという意味。,"during(デュ́アリング): 〜の間, in the process of(インザプロ́セスオヴ): 〜の過程で",時間・数量,中級
in the face of,イン ザ フェ́イス オヴ,〜に直面して,in(〜において)、the face(顔)、of(〜の)の組み合わせ。困難に向き合ってという意味。,"confronted with(コンフラ́ンティドウィズ): 直面して, facing(フェイシング): 向き合って",人・社会,中級
in the long run,イン ザ ロ́ング ラ́ン,長期的には,in(〜において)、the long run(長い走り)の組み合わせ。最終的にはという意味。,"eventually(イヴェ́ンチュアリ): 結局, in the end(インザエ́ンド): 最後には",時間・数量,中級
in the presence of,イン ザ プレ́ゼンス オヴ,〜の面前で,in(〜において)、the presence(存在)、of(〜の)の組み合わせ。見ている前でという意味。,"before(ビフォー): 〜の前で, in front of(インフロントオヴ): 〜の前に",人・社会,中級
in the short run,イン ザ ショ́ート ラ́ン,短期的には,in(〜において)、the short run(短い走り)の組み合わせ。当面はという意味。,"for now(フォアナ́ウ): 今のところ, temporarily(テンポラリリ): 一時的に",時間・数量,中級
in turn,イン タ́ーン,順番に・今度は,in(〜において)とturn(順番)の組み合わせ。次々にまたは結果としてという意味。,"successively(サクセ́シヴリ): 連続して, consequently(コ́ンシクウェントリ): 結果として",時間・数量,中級
in vain,イン ヴェ́イン,無駄に・徒労に終わって,in(〜において)と vain(無益)の組み合わせ。成果がないという意味。,"uselessly(ユ́ースレスリ): 無益に, without success(ウィザウトサクセス): 成功せずに",人・社会,中級
in view of,イン ヴュ́ー オヴ,〜を考慮すると,in(〜において)、view(見方)、of(〜の)の組み合わせ。状況を踏まえてという意味。,"considering(コンスィ́ダリング): 〜を考慮すると, given(ギ́ヴン): 〜を考えると",言語基本,中級
inch forward,イ́ンチ フォ́ーワード,少しずつ進む,inch(インチ)とforward(前へ)の組み合わせ。わずかに前進するという意味。,"move slowly forward(ムー́ヴスロ́ウリフォーワード): ゆっくり前進する, edge forward(エ́ッジフォーワード): じりじり進む",場所・移動,中級
iron out,ア́イアン ア́ウト,解決する・アイロンをかける,iron(アイロン)とout(外へ)の組み合わせ。しわを伸ばすという意味。,"resolve(リゾ́ルヴ): 解決する, smooth out(スムー́ズアウト): 平らにする",人・社会,中級
join in,ジョ́イン イ́ン,参加する,join(加わる)とin(中へ)の組み合わせ。一緒になるという意味。,"participate(パーティ́シペイト): 参加する, take part(テ́イクパート): 加わる",人・社会,中級
jot down,ジョ́ット ダ́ウン,メモする,jot(走り書きする)とdown(下へ)の組み合わせ。素早く書き留めるという意味。,"note down(ノ́ウトダウン): 書き留める, write down(ラ́イトダウン): 書く",学校・学習,中級
jump at,ジャ́ンプ ア́ット,飛びつく,jump(跳ぶ)とat(〜へ)の組み合わせ。即座に受け入れるという意味。,"accept eagerly(アクセ́プトイ́ーガリ): 喜んで受け入れる, seize(シ́ーズ): つかむ",人・社会,中級
keel over,キ́ール オ́ウヴァー,倒れる・ひっくり返る,keel(竜骨)とover(越えて)の組み合わせ。船が転覆するという意味。,"collapse(コラ́プス): 倒れる, fall over(フォ́ールオウヴァー): 転倒する",人・社会,中級
keep down,キ́ープ ダ́ウン,抑える・低く保つ,keep(保つ)とdown(下へ)の組み合わせ。抑制するという意味。,"suppress(サプレ́ス): 抑圧する, control(コントロ́ウル): 制御する",人・社会,中級
keep from,キ́ープ フロ́ム,防ぐ・我慢する,keep(保つ)とfrom(〜から)の組み合わせ。遠ざけるという意味。,"prevent from(プリヴェ́ントフロム): 妨げる, refrain from(リフレ́インフロム): 控える",人・社会,中級
keep off,キ́ープ オ́フ,近づけない,keep(保つ)とoff(離して)の組み合わせ。遠ざけるという意味。,"stay away from(ステ́イアウェ́イフロム): 離れている, avoid(アヴォ́イド): 避ける",人・社会,中級
keep on,キ́ープ オ́ン,続ける,keep(保つ)とon(上に)の組み合わせ。継続するという意味。,"continue(コンティ́ニュー): 続ける, persist(パーシ́スト): 固執する",時間・数量,中級
keep to,キ́ープ トゥ,守る・固執する,keep(保つ)とto(〜へ)の組み合わせ。従うという意味。,"adhere to(アドヒ́アトゥ): 固守する, stick to(スティ́ックトゥ): 固持する",人・社会,中級
keep up,キ́ープ ア́ップ,維持する・ついていく,keep(保つ)とup(上へ)の組み合わせ。水準を保つまたは遅れないという意味。,"maintain(メインテ́イン): 維持する, continue(コンティ́ニュー): 続ける",人・社会,中級
kick off,キ́ック オ́フ,始める・キックオフする,kick(蹴る)とoff(離して)の組み合わせ。開始するという意味。,"start(スタート): 始める, begin(ビギ́ン): 開始する",運動・娯楽,中級
knock out,ノ́ック ア́ウト,ノックアウトする,knock(叩く)とout(外へ)の組み合わせ。気絶させるという意味。,"make unconscious(メ́イクアンコ́ンシャス): 意識を失わせる, eliminate(イリ́ミネイト): 除外する",運動・娯楽,中級
lash out,ラ́ッシュ ア́ウト,激しく攻撃する,lash(鞭打つ)とout(外へ)の組み合わせ。突然暴力的になるという意味。,"attack violently(アタ́ックヴァ́イオレントリ): 激しく攻撃する, strike out(ストラ́イクアウト): 殴りかかる",人・社会,中級
latch onto,ラ́ッチ オ́ントゥ,しがみつく・理解する,latch(掛け金)とonto(〜の上へ)の組み合わせ。固執するという意味。,"grasp(グラ́スプ): つかむ, cling to(クリ́ングトゥ): しがみつく",学校・学習,中級
laugh at,ラ́フ ア́ット,笑う・嘲笑する,laugh(笑う)とat(〜へ)の組み合わせ。面白がるという意味。,"mock(モ́ック): あざ笑う, ridicule(リ́ディキュール): 嘲る",人・社会,中級
lay down,レ́イ ダ́ウン,規定する・置く,lay(置く)とdown(下に)の組み合わせ。規則を定めるまたは横たえるという意味。,"establish(イスタ́ブリッシュ): 確立する, set down(セ́ットダウン): 定める",人・社会,中級
lay off,レ́イ オ́フ,解雇する・一時解雇する,lay(置く)と off(離して)の組み合わせ。従業員を削減するという意味。,"dismiss(ディスミ́ス): 解雇する, terminate(タ́ーミネイト): 解雇する",人・社会,中級
lean on,リ́ーン オ́ン,頼る・もたれる,lean(傾く)とon(〜の上に)の組み合わせ。依存するという意味。,"depend on(ディペ́ンドオン): 頼る, rely on(リラ́イオン): 当てにする",人・社会,中級
let on,レ́ット オ́ン,漏らす・打ち明ける,let(させる)とon(上に)の組み合わせ。秘密を明かすという意味。,"reveal(リヴィ́ール): 明かす, disclose(ディスクロ́ウズ): 開示する",言語基本,中級
let out,レ́ット ア́ウト,外に出す・漏らす,let(させる)と out(外へ)の組み合わせ。中から外に出す、または秘密を明かすという意味。,"release(リリ́ース): 放つ, reveal(リヴィ́ール): 明かす",日常生活,中級
level off,レ́ヴル オ́フ,横ばいになる,level(水平)とoff(離れて)の組み合わせ。安定するという意味。,"stabilize(ステ́イビライズ): 安定する, flatten out(フラ́トゥンアウト): 平らになる",時間・数量,中級
light up,ラ́イト ア́ップ,照らす・明るくなる,light(光)とup(上へ)の組み合わせ。点灯するという意味。,"illuminate(イル́ーミネイト): 照明する, brighten(ブラ́イトゥン): 明るくする",日常生活,中級
lighten up,ラ́イトゥン ア́ップ,リラックスする・明るくなる,lighten(軽くする)とup(上へ)の組み合わせ。気楽になるという意味。,"relax(リラ́ックス): くつろぐ, become cheerful(ビカ́ムチ́アフル): 陽気になる",人・社会,中級
limber up,リ́ンバー ア́ップ,準備体操をする,limber(柔軟な)とup(上へ)の組み合わせ。体をほぐすという意味。,"warm up(ウォ́ームアップ): ウォームアップする, stretch(ストレ́ッチ): ストレッチする",運動・娯楽,中級
listen in,リ́スン イ́ン,盗み聞きする,listen(聞く)とin(中へ)の組み合わせ。こっそり聞くという意味。,"eavesdrop(イ́ーヴズドロップ): 盗聴する, overhear(オウヴァーヒ́ア): 立ち聞きする",人・社会,中級
live down,リ́ヴ ダ́ウン,汚名をそそぐ,live(生きる)とdown(下へ)の組み合わせ。時間をかけて忘れさせるという意意。,"overcome disgrace(オウヴァーカ́ムディスグレ́イス): 不名誉を克服する, outlive shame(アウトリ́ヴシェイム): 恥を乗り越える",人・社会,中級
live on,リ́ヴ オ́ン,生き続ける・頼って生活する,live(生きる)とon(〜の上に)の組み合わせ。存在し続けるまたは何かで暮らすという意味。,"survive on(サヴァ́イヴオン): 〜で生き延びる, subsist on(サブシ́ストオン): 〜で暮らす",日常生活,中級
live up to,リ́ヴ ア́ップ トゥ,〜に応える・期待に沿う,live(生きる)、up(上へ)、to(〜に)の組み合わせ。基準を満たすという意味。,"meet expectations(ミ́ートイクスペクテ́イションズ): 期待に応える, fulfill(フルフィ́ル): 果たす",人・社会,中級
lock up,ロ́ック ア́ップ,閉じ込める・施錠する,lock(鍵をかける)とup(上へ)の組み合わせ。監禁するという意味。,"imprison(インプリ́ズン): 投獄する, secure(シキュ́ア): 安全にする",人・社会,中級
look ahead,ル́ック アヘ́ッド,先を見る,look(見る)とahead(前方へ)の組み合わせ。将来を考えるという意味。,"plan for the future(プラ́ンフォーザフュ́ーチャー): 将来を計画する, anticipate(アンティ́シペイト): 予期する",時間・数量,中級
look back on,ル́ック バ́ック オ́ン,振り返る,look(見る)、back(後ろへ)、on(〜の上に)の組み合わせ。過去を思い出すという意味。,"recall(リコ́ール): 思い出す, reminisce(レミニ́ス): 回想する",人・社会,中級
look down on,ル́ック ダ́ウン オ́ン,見下す・軽蔑する,look(見る)、down(下に)、on(〜を)の組み合わせ。他者を軽視するという意味。,"despise(ディスパ́イズ): 軽蔑する, scorn(スコ́ーン): 見下す",人・社会,中級
look on,ル́ック オ́ン,傍観する,look(見る)とon(上に)の組み合わせ。見守るという意味。,"watch(ウォ́ッチ): 見守る, observe(オブザ́ーヴ): 観察する",人・社会,中級
look out for,ル́ック ア́ウト フォ́ー,気をつける・探す,look(見る)、out(外へ)、for(〜のために)の組み合わせ。警戒するという意味。,"watch for(ウォ́ッチフォー): 注意する, be careful of(ビーケ́アフルオヴ): 気をつける",人・社会,中級
look through,ル́ック スルー́,目を通す,look(見る)とthrough(通して)の組み合わせ。読み通すという意味。,"read through(リ́ードスルー): 通読する, peruse(ペルー́ズ): 熟読する",学校・学習,中級
look up to,ル́ック ア́ップ トゥ,尊敬する,look(見る)、up(上に)、to(〜を)の組み合わせ。他者を高く評価するという意味。,"admire(アドマ́イア): 称賛する, respect(リスペ́クト): 尊敬する",人・社会,中級
look upon,ル́ック アポ́ン,みなす,look(見る)とupon(〜の上に)の組み合わせ。評価するという意味。,"regard as(リガ́ードアズ): 〜とみなす, consider(コンスィ́ダー): 考える",人・社会,中級
loosen up,ル́ースン ア́ップ,リラックスする・ほぐす,loosen(緩める)とup(上へ)の組み合わせ。緊張を解くという意味。,"relax(リラ́ックス): くつろぐ, become less tense(ビカ́ムレ́ステ́ンス): 緊張がほぐれる",人・社会,中級
lop off,ロ́ップ オ́フ,切り落とす,lop(枝を切る)とoff(離して)の組み合わせ。切断するという意味。,"cut off(カ́ットオフ): 切断する, chop off(チョ́ップオフ): 切り取る",日常生活,中級
lose out,ルー́ズ ア́ウト,損をする,lose(失う)とout(外へ)の組み合わせ。機会を逃すという意味。,"miss out(ミ́スアウト): 逃す, be at a disadvantage(ビーア́ットアディスアドヴァ́ンティジ): 不利になる",人・社会,中級
make a difference,メ́イク ア ディ́フレンス,違いを生む・影響を与える,make(作る)、a difference(違い)の組み合わせ。変化をもたらすという意味。,"have an impact(ハ́ヴァニンパ́クト): 影響を持つ, matter(マ́ター): 重要である",人・社会,中級
make away with,メ́イク アウェ́イ ウィズ,盗む・持ち去る,make(作る)、away(離れて)、with(〜と)の組み合わせ。逃走するという意味。,"steal(スティ́ール): 盗む, abscond with(アブスコ́ンドウィズ): 持ち逃げする",人・社会,中級
make do,メ́イク ドゥ́ー,間に合わせる,make(作る)とdo(する)の組み合わせ。やりくりするという意味。,"manage(マ́ニジ): やりくりする, get by(ゲ́ットバイ): 何とかする",日常生活,中級
make for,メ́イク フォ́ー,〜に向かう・〜に役立つ,make(作る)と for(〜へ)の組み合わせ。方向に進む、または貢献するという意味。,"head for(ヘ́ッドフォア): 向かう, contribute to(コントリ́ビュートトゥ): 貢献する",場所・移動,中級
make fun of,メ́イク ファ́ン オヴ,〜をからかう,make(作る)、fun(楽しみ)、of(〜の)の組み合わせ。冗談の対象にするという意味。,"tease(ティ́ーズ): からかう, mock(マ́ック): あざける",人・社会,中級
make off,メ́イク オ́フ,逃げる,make(作る)とoff(離れて)の組み合わせ。急いで立ち去るという意味。,"flee(フリ́ー): 逃走する, run away(ラ́ンアウェイ): 逃げる",場所・移動,中級
make off with,メ́イク オ́フ ウィズ,持ち逃げする,make(作る)、off(離れて)、with(〜と)の組み合わせ。盗んで逃げるという意味。,"steal and escape(スティ́ールアンドイスケ́イプ): 盗んで逃げる, run off with(ラ́ンオフウィズ): 持ち逃げする",人・社会,中級
make up for,メ́イク ア́ップ フォ́ー,埋め合わせをする,make(作る)、up(完全に)、for(〜のために)の組み合わせ。損失を補うという意味。,"compensate for(コ́ンペンセイトフォア): 補償する, offset(オ́フセット): 相殺する",人・社会,中級
make up one's mind,メ́イク ア́ップ ワ́ンズ マ́インド,決心する,make up(構成する)とmind(心)の組み合わせ。心を固めるという意味。,"decide(ディサ́イド): 決める, resolve(リゾ́ルヴ): 決意する",人・社会,中級
make up to,メ́イク ア́ップ トゥ,機嫌を取る,make up(補う)とto(〜へ)の組み合わせ。取り入ろうとするという意味。,"flatter(フラ́ター): おだてる, curry favor with(カ́リフェ́イヴァーウィズ): ごまをする",人・社会,中級
map out,マ́ップ ア́ウト,計画を立てる,map(地図)とout(外へ)の組み合わせ。詳細に計画するという意味。,"plan out(プラ́ンアウト): 計画する, outline(ア́ウトライン): 概要を示す",学校・学習,中級
mark down,マ́ーク ダ́ウン,値下げする・記録する,mark(印をつける)とdown(下へ)の組み合わせ。減額するという意味。,"reduce price(リデュ́ースプライス): 値下げする, note down(ノ́ウトダウン): 書き留める",日常生活,中級
mark up,マ́ーク ア́ップ,値上げする,mark(印をつける)とup(上へ)の組み合わせ。増額するという意味。,"increase price(インクリ́ースプライス): 値上げする, raise price(レ́イズプライス): 価格を上げる",日常生活,中級
measure up to,メ́ジャー ア́ップ トゥ,基準に達する,measure(測る)、up(上へ)、to(〜へ)の組み合わせ。期待に応えるという意味。,"meet standards(ミ́ートスタ́ンダーズ): 基準を満たす, match(マ́ッチ): 匹敵する",学校・学習,中級
mess up,メ́ス ア́ップ,台無しにする,mess(混乱)とup(上へ)の組み合わせ。めちゃくちゃにするという意味。,"ruin(ル́ーイン): 台無しにする, spoil(スポ́イル): 駄目にする",人・社会,中級
miss out on,ミ́ス ア́ウト オ́ン,機会を逃す,miss(逃す)、out(外へ)、on(〜の上に)の組み合わせ。取り損なうという意味。,"lose opportunity(ル́ーズオポチュ́ーニティ): 機会を失う, fail to get(フェ́イルトゥゲット): 得られない",人・社会,中級
mull over,マ́ル オ́ウヴァー,じっくり考える,mull(じっくり考える)とover(越えて)の組み合わせ。熟考するという意味。,"ponder(ポ́ンダー): 熟考する, think over(スィ́ンクオウヴァー): よく考える",人・社会,中級
muster up,マ́スター ア́ップ,奮い起こす,muster(集める)とup(上へ)の組み合わせ。勇気を集めるという意味。,"summon(サ́マン): 召喚する, gather(ギャ́ザー): 集める",人・社会,中級
narrow down,ナ́ロウ ダ́ウン,絞り込む,narrow(狭める)とdown(下へ)の組み合わせ。選択肢を減らすという意味。,"limit(リ́ミット): 制限する, reduce(リデュ́ース): 減らす",学校・学習,中級
nurse along,ナ́ース アロ́ング,大事に育てる,nurse(看護する)とalong(一緒に)の組み合わせ。注意深く世話するという意味。,"care for carefully(ケ́アフォーケ́アフリ): 注意深く世話する, nurture(ナ́ーチャー): 育てる",人・社会,中級
off duty,オ́フ デュ́ーティ,非番で・勤務時間外で,off(離れて)と duty(義務)の組み合わせ。仕事から解放されているという意味。,"not working(ナ́ットワ́ーキング): 勤務していない, on break(オンブレイク): 休憩中",人・社会,中級
on account of,オ́ン アカ́ウント オヴ,〜のために・〜が理由で,on(〜において)、account(理由)、of(〜の)の組み合わせ。原因を説明するという意味。,"because of(ビコ́ーズオヴ): 〜のため, due to(デュ́ートゥ): 〜のせいで",言語基本,中級
on behalf of,オ́ン ビハ́ーフ オヴ,〜を代表して・〜のために,on(〜において)、behalf(利益)、of(〜の)の組み合わせ。代理としてという意味。,"representing(レプリゼ́ンティング): 代表して, in the name of(インザネ́イムオヴ): 〜の名において",人・社会,中級
on foot,オ́ン フ́ット,徒歩で,on(〜の上に)とfoot(足)の組み合わせ。歩いてという意味。,"walking(ウォ́ーキング): 歩いて, by walking(バ́イウォーキング): 歩行で",場所・移動,中級
on pain of,オ́ン ペ́イン オヴ,〜という罰則を伴って,on(〜において)、pain(苦痛)、of(〜の)の組み合わせ。違反すると罰せられるという意味。,"under penalty of(アンダーペナルティオヴ): 〜の罰則の下で, subject to(サブジェクトトゥ): 〜に従う",人・社会,中級
on second thoughts,オ́ン セ́カンド ソ́ーツ,考え直して,on(〜において)、second thoughts(二度目の考え)の組み合わせ。再考した結果という意味。,"after reconsideration(ア́フターリコンシダレ́イション): 再考の後, having thought again(ハ́ヴィングソートアゲイン): 考え直して",人・社会,中級
on the occasion of,オ́ン ザ オケ́イジョン オヴ,〜の際に,on(〜において)、the occasion(機会)、of(〜の)の組み合わせ。特定の出来事のときという意味。,"at the time of(アットザタイムオヴ): 〜のときに, during(デュアリング): 〜の間",時間・数量,中級
on the point of,オ́ン ザ ポ́イント オヴ,まさに〜しようとして,on(〜において)、the point(点)、of(〜の)の組み合わせ。行動の直前という意味。,"about to(アバ́ウトトゥ): 〜しようとしている, on the verge of(オンザヴァージオヴ): 〜の寸前で",時間・数量,中級
on the spot,オ́ン ザ スポ́ット,その場で・即座に,on(〜において)とthe spot(その場所)の組み合わせ。即座に対応するという意味。,"immediately(イミ́ーディエトリ): すぐに, right away(ラ́イトアウェ́イ): すぐに",時間・数量,中級
on the strength of,オ́ン ザ ストレ́ングス オヴ,〜を根拠に,on(〜において)、the strength(強さ)、of(〜の)の組み合わせ。何かを基にしてという意味。,"based on(ベイストオン): 〜に基づいて, on the basis of(オンザベイシスオヴ): 〜を基に",学校・学習,中級
on the verge of,オ́ン ザ ヴァ́ージ オヴ,〜の寸前で,on(〜において)、the verge(縁)、of(〜の)の組み合わせ。まさに起ころうとしているという意味。,"on the brink of(オンザブリンクオヴ): 〜の瀬戸際に, about to(アバ́ウトトゥ): まさに〜しようとしている",時間・数量,中級
opt for,オ́プト フォ́ー,選ぶ,opt(選択する)とfor(〜のために)の組み合わせ。決定するという意味。,"choose(チュ́ーズ): 選ぶ, select(シレ́クト): 選択する",人・社会,中級
own up,オ́ウン ア́ップ,白状する,own(所有する)とup(上へ)の組み合わせ。認めるという意味。,"confess(コンフェ́ス): 告白する, admit(アドミ́ット): 認める",人・社会,中級
pan out,パ́ン ア́ウト,うまくいく,pan(パン)とout(外へ)の組み合わせ。成功するという意味。,"succeed(サクシ́ード): 成功する, work out(ワ́ークアウト): うまくいく",人・社会,中級
parcel out,パ́ーセル ア́ウト,分配する,parcel(小包)とout(外へ)の組み合わせ。配分するという意味。,"distribute(ディストリ́ビュート): 分配する, divide up(ディヴァ́イドアップ): 分ける",人・社会,中級
pass by,パ́ス バ́イ,通り過ぎる,pass(通る)とby(そばを)の組み合わせ。横を通るという意味。,"go past(ゴ́ウパスト): 通り過ぎる, move past(ムー́ヴパスト): 過ぎ去る",場所・移動,中級
pass down,パ́ス ダ́ウン,伝える・受け継ぐ,pass(渡す)とdown(下へ)の組み合わせ。次世代に継承するという意味。,"hand down(ハ́ンドダウン): 譲り渡す, transmit(トランスミ́ット): 伝達する",人・社会,中級
pass up,パ́ス ア́ップ,見送る・断る,pass(渡す)とup(上へ)の組み合わせ。機会を逃すという意味。,"decline(ディクラ́イン): 辞退する, refuse(リフュ́ーズ): 拒否する",人・社会,中級
patch up,パ́ッチ ア́ップ,修理する・仲直りする,patch(つぎ当て)とup(上へ)の組み合わせ。取り繕うという意味。,"repair(リペ́ア): 修理する, reconcile(レ́コンサイル): 和解させる",人・社会,中級
pay off,ペ́イ オ́フ,完済する・報われる,pay(支払う)とoff(離して)の組み合わせ。借金を返し終えるという意味。,"repay fully(リペ́イフ́リ): 完済する, succeed(サクシ́ード): 成功する",人・社会,中級
perk up,パ́ーク ア́ップ,元気になる,perk(活気づく)とup(上へ)の組み合わせ。回復するという意味。,"become lively(ビカ́ムラ́イヴリ): 生き生きする, cheer up(チ́アアップ): 元気を出す",人・社会,中級
peter out,ピ́ーター ア́ウト,尽きる・衰える,peter(減少する)とout(外へ)の組み合わせ。徐々になくなるという意味。,"dwindle(ドウィ́ンドル): 減少する, fade away(フェ́イドアウェイ): 消え去る",時間・数量,中級
phase out,フェ́イズ ア́ウト,段階的に廃止する,phase(段階)とout(外へ)の組み合わせ。徐々になくすという意味。,"eliminate gradually(イリ́ミネイトグラ́ジュアリ): 徐々に排除する, discontinue(ディスコンティ́ニュー): 中止する",人・社会,中級
pick out,ピ́ック ア́ウト,選び出す・見分ける,pick(選ぶ)と out(外へ)の組み合わせ。多くの中から選ぶという意味。,"select(セレ́クト): 選択する, identify(アイデ́ンティファイ): 識別する",日常生活,中級
piece together,ピ́ース トゥゲ́ザー,つなぎ合わせる,piece(破片)とtogether(一緒に)の組み合わせ。組み立てるという意味。,"assemble(アセ́ンブル): 組み立てる, reconstruct(リコンストラ́クト): 再構築する",学校・学習,中級
pile up,パ́イル ア́ップ,積み重なる,pile(積む)とup(上へ)の組み合わせ。蓄積するという意味。,"accumulate(アキュ́ーミュレイト): 蓄積する, heap up(ヒ́ープアップ): 積み上げる",日常生活,中級
pin down,ピ́ン ダ́ウン,特定する・動けなくする,pin(ピン)とdown(下へ)の組み合わせ。固定するという意味。,"identify(アイデ́ンティファイ): 特定する, determine(ディタ́ーミン): 確定する",学校・学習,中級
play down,プレ́イ ダ́ウン,軽視する,play(演じる)とdown(下へ)の組み合わせ。重要性を下げるという意味。,"minimize(ミ́ニマイズ): 最小化する, understate(アンダーステ́イト): 控えめに言う",言語基本,中級
play up,プレ́イ ア́ップ,強調する・調子が悪い,play(演じる)とup(上へ)の組み合わせ。誇張するという意味。,"emphasize(エ́ンファサイズ): 強調する, malfunction(マルファ́ンクション): 故障する",言語基本,中級
pluck up,プラ́ック ア́ップ,勇気を出す,pluck(引き抜く)とup(上へ)の組み合わせ。奮い起こすという意味。,"summon courage(サ́マンカ́リッジ): 勇気を奮い起こす, gather strength(ギャ́ザーストレ́ングス): 力を集める",人・社会,中級
plug in,プラ́グ イ́ン,差し込む,plug(栓)とin(中へ)の組み合わせ。接続するという意味。,"connect(コネ́クト): 接続する, insert(インサ́ート): 挿入する",科学・技術,中級
polish off,ポ́リッシュ オ́フ,平らげる・片付ける,polish(磨く)とoff(離して)の組み合わせ。完了するという意味。,"finish quickly(フィ́ニッシュクウィ́クリ): 素早く終える, consume(コンスー́ム): 消費する",日常生活,中級
pop in,ポ́ップ イ́ン,ちょっと立ち寄る,pop(ポンと出る)とin(中へ)の組み合わせ。短時間訪問するという意味。,"drop by(ドロ́ップバイ): 立ち寄る, stop in(スト́ップイン): ちょっと寄る",場所・移動,中級
pop up,ポ́ップ ア́ップ,突然現れる,pop(ポンと出る)とup(上へ)の組み合わせ。不意に出現するという意味。,"appear suddenly(アピ́アサ́ドゥンリ): 突然現れる, emerge(イマ́ージ): 出現する",時間・数量,中級
pore over,ポ́ア オ́ウヴァー,熟読する,pore(じっと見る)とover(越えて)の組み合わせ。注意深く読むという意味。,"study carefully(スタ́ディケ́アフリ): 注意深く勉強する, examine closely(イグザ́ミンクロ́ウスリ): 綿密に調べる",学校・学習,中級
